Bootstrap,Model,Metric,Value
535,XGBoost,Class1_Sensitivity,0.8372093023255814
535,XGBoost,Class1_Specificity,0.9354838709677419
535,XGBoost,Class2_Sensitivity,1.0
535,XGBoost,Class2_Specificity,1.0
535,XGBoost,Class1_AUC,0.9483620905226307
535,XGBoost,Class1_F1,0.7912087912087912
535,XGBoost,Class1_PPV,0.75
535,XGBoost,Class1_NPV,0.9613259668508287
535,LightGBM,Accuracy,0.9082969432314411
535,LightGBM,Kappa,0.8485783557416795
535,LightGBM,Macro_AUC,0.9757547758499259
535,LightGBM,Macro_F1,0.8886014156700024
535,LightGBM,Weighted_F1,0.9079477687902427
535,LightGBM,Macro_Sensitivity,0.8869509043927648
535,LightGBM,Macro_Specificity,0.9484397093157081
535,LightGBM,Class0_Sensitivity,0.9166666666666666
535,LightGBM,Class0_Specificity,0.8990825688073395
535,LightGBM,Class1_Sensitivity,0.7441860465116279
535,LightGBM,Class1_Specificity,0.946236559139785
535,LightGBM,Class2_Sensitivity,1.0
535,LightGBM,Class2_Specificity,1.0
535,LightGBM,Class1_AUC,0.9548637159289823
535,LightGBM,Class1_F1,0.7529411764705882
535,LightGBM,Class1_PPV,0.7619047619047619
535,LightGBM,Class1_NPV,0.9411764705882353
535,MLP,Accuracy,0.8951965065502183
535,MLP,Kappa,0.8314420658774458
535,MLP,Macro_AUC,0.9611048595482204
535,MLP,Macro_F1,0.8818840579710145
535,MLP,Weighted_F1,0.8983766850199355
535,MLP,Macro_Sensitivity,0.8985142118863049
535,MLP,Macro_Specificity,0.9481273223504653
535,MLP,Class0_Sensitivity,0.8583333333333333
535,MLP,Class0_Specificity,0.9357798165137615
535,MLP,Class1_Sensitivity,0.8372093023255814
535,MLP,Class1_Specificity,0.9086021505376344
535,MLP,Class2_Sensitivity,1.0
535,MLP,Class2_Specificity,1.0
535,MLP,Class1_AUC,0.9249812453113279
535,MLP,Class1_F1,0.75
535,MLP,Class1_PPV,0.6792452830188679
535,MLP,Class1_NPV,0.9602272727272727
536,Softmax_LR,Accuracy,0.9126637554585153
536,Softmax_LR,Kappa,0.8601953601953602
536,Softmax_LR,Macro_AUC,0.9841175507944264
536,Softmax_LR,Macro_F1,0.9027330230337749
536,Softmax_LR,Weighted_F1,0.9157125502464833
536,Softmax_LR,Macro_Sensitivity,0.924547803617571
536,Softmax_LR,Macro_Specificity,0.9590937489724113
536,Softmax_LR,Class0_Sensitivity,0.8666666666666667
536,Softmax_LR,Class0_Specificity,0.963302752293578
536,Softmax_LR,Class1_Sensitivity,0.9069767441860465
536,Softmax_LR,Class1_Specificity,0.9139784946236559
536,Softmax_LR,Class2_Sensitivity,1.0
536,Softmax_LR,Class2_Specificity,1.0
536,Softmax_LR,Class1_AUC,0.97024256064016
536,Softmax_LR,Class1_F1,0.7959183673469388
536,Softmax_LR,Class1_PPV,0.7090909090909091
536,Softmax_LR,Class1_NPV,0.9770114942528736
536,SVM,Accuracy,0.9039301310043668
536,SVM,Kappa,0.8454506411436284
536,SVM,Macro_AUC,0.9817640626921382
536,SVM,Macro_F1,0.8900011026256873
536,SVM,Weighted_F1,0.9080433414168126
536,SVM,Macro_Sensitivity,0.9071999060371153
536,SVM,Macro_Specificity,0.9542435303015356
536,SVM,Class0_Sensitivity,0.8833333333333333
536,SVM,Class0_Specificity,0.9541284403669725
536,SVM,Class1_Sensitivity,0.8837209302325582
536,SVM,Class1_Specificity,0.9086021505376344
536,SVM,Class2_Sensitivity,0.9545454545454546
536,SVM,Class2_Specificity,1.0
536,SVM,Class1_AUC,0.9641160290072519
536,SVM,Class1_F1,0.7755102040816326
536,SVM,Class1_PPV,0.6909090909090909
536,SVM,Class1_NPV,0.9712643678160919
536,Decision_Tree,Accuracy,0.9213973799126638
536,Decision_Tree,Kappa,0.8698945773625402
536,Decision_Tree,Macro_AUC,0.9678969054190153
536,Decision_Tree,Macro_F1,0.9037780401416765
536,Decision_Tree,Weighted_F1,0.9207864386506704
536,Decision_Tree,Macro_Sensitivity,0.9002583979328165
536,Decision_Tree,Macro_Specificity,0.9550820426819243
536,Decision_Tree,Class0_Sensitivity,0.9333333333333333
536,Decision_Tree,Class0_Specificity,0.908256880733945
536,Decision_Tree,Class1_Sensitivity,0.7674418604651163
536,Decision_Tree,Class1_Specificity,0.956989247311828
536,Decision_Tree,Class2_Sensitivity,1.0
536,Decision_Tree,Class2_Specificity,1.0
536,Decision_Tree,Class1_AUC,0.9402350587646912
536,Decision_Tree,Class1_F1,0.7857142857142857
536,Decision_Tree,Class1_PPV,0.8048780487804879
536,Decision_Tree,Class1_NPV,0.9468085106382979
536,Random_Forest,Accuracy,0.9126637554585153
536,Random_Forest,Kappa,0.8581955539042665
536,Random_Forest,Macro_AUC,0.9777420081320024
536,Random_Forest,Macro_F1,0.8990462033940295
536,Random_Forest,Weighted_F1,0.9143919810333329
536,Random_Forest,Macro_Sensitivity,0.909625322997416
536,Random_Forest,Macro_Specificity,0.9552957811318272
536,Random_Forest,Class0_Sensitivity,0.8916666666666667
536,Random_Forest,Class0_Specificity,0.9357798165137615
536,Random_Forest,Class1_Sensitivity,0.8372093023255814
536,Random_Forest,Class1_Specificity,0.9301075268817204
536,Random_Forest,Class2_Sensitivity,1.0
536,Random_Forest,Class2_Specificity,1.0
536,Random_Forest,Class1_AUC,0.9576144036009002
536,Random_Forest,Class1_F1,0.782608695652174
536,Random_Forest,Class1_PPV,0.7346938775510204
536,Random_Forest,Class1_NPV,0.9611111111111111
536,XGBoost,Accuracy,0.9301310043668122
536,XGBoost,Kappa,0.8865564431234132
536,XGBoost,Macro_AUC,0.9863662589959418
536,XGBoost,Macro_F1,0.9192369627152236
536,XGBoost,Weighted_F1,0.9315135848266662
536,XGBoost,Macro_Sensitivity,0.9306847545219639
536,XGBoost,Macro_Specificity,0.9649962184735786
536,XGBoost,Class0_Sensitivity,0.9083333333333333
536,XGBoost,Class0_Specificity,0.9541284403669725
536,XGBoost,Class1_Sensitivity,0.8837209302325582
536,XGBoost,Class1_Specificity,0.9408602150537635
536,XGBoost,Class2_Sensitivity,1.0
536,XGBoost,Class2_Specificity,1.0
536,XGBoost,Class1_AUC,0.9746186546636659
536,XGBoost,Class1_F1,0.8260869565217391
536,XGBoost,Class1_PPV,0.7755102040816326
536,XGBoost,Class1_NPV,0.9722222222222222
536,LightGBM,Accuracy,0.9432314410480349
536,LightGBM,Kappa,0.9071631272024199
536,LightGBM,Macro_AUC,0.9873736782819558
536,LightGBM,Macro_F1,0.9330267545315191
536,LightGBM,Weighted_F1,0.9438289198366063
536,LightGBM,Macro_Sensitivity,0.9390180878552972
536,LightGBM,Macro_Specificity,0.9703725625596001
536,LightGBM,Class0_Sensitivity,0.9333333333333333
536,LightGBM,Class0_Specificity,0.9541284403669725
536,LightGBM,Class1_Sensitivity,0.8837209302325582
536,LightGBM,Class1_Specificity,0.956989247311828
536,LightGBM,Class2_Sensitivity,1.0
536,LightGBM,Class2_Specificity,1.0
536,LightGBM,Class1_AUC,0.9764941235308827
536,LightGBM,Class1_F1,0.8539325842696629
536,LightGBM,Class1_PPV,0.8260869565217391
536,LightGBM,Class1_NPV,0.9726775956284153
536,MLP,Accuracy,0.925764192139738
536,MLP,Kappa,0.8814447117580778
536,MLP,Macro_AUC,0.9803339596366983
536,MLP,Macro_F1,0.9177976534804729
536,MLP,Weighted_F1,0.9285125653938535
536,MLP,Macro_Sensitivity,0.9428294573643411
536,MLP,Macro_Specificity,0.9670020716188222
536,MLP,Class0_Sensitivity,0.875
536,MLP,Class0_Specificity,0.981651376146789
536,MLP,Class1_Sensitivity,0.9534883720930233
536,MLP,Class1_Specificity,0.9193548387096774
536,MLP,Class2_Sensitivity,1.0
536,MLP,Class2_Specificity,1.0
536,MLP,Class1_AUC,0.9601150287571893
536,MLP,Class1_F1,0.8282828282828283
536,MLP,Class1_PPV,0.7321428571428571
536,MLP,Class1_NPV,0.9884393063583815
537,Softmax_LR,Accuracy,0.8733624454148472
537,Softmax_LR,Kappa,0.7977586259402504
537,Softmax_LR,Macro_AUC,0.9535453626403543
537,Softmax_LR,Macro_F1,0.859772467701983
537,Softmax_LR,Weighted_F1,0.8780508468483383
537,Softmax_LR,Macro_Sensitivity,0.8796511627906977
537,Softmax_LR,Macro_Specificity,0.9379007595935681
537,Softmax_LR,Class0_Sensitivity,0.825
537,Softmax_LR,Class0_Specificity,0.926605504587156
537,Softmax_LR,Class1_Sensitivity,0.813953488372093
537,Softmax_LR,Class1_Specificity,0.8870967741935484
537,Softmax_LR,Class2_Sensitivity,1.0
537,Softmax_LR,Class2_Specificity,1.0
537,Softmax_LR,Class1_AUC,0.9128532133033258
537,Softmax_LR,Class1_F1,0.7070707070707071
537,Softmax_LR,Class1_PPV,0.625
537,Softmax_LR,Class1_NPV,0.953757225433526
537,SVM,Accuracy,0.8602620087336245
537,SVM,Kappa,0.7752009325725504
537,SVM,Macro_AUC,0.9558365508808394
537,SVM,Macro_F1,0.8415574827534961
537,SVM,Weighted_F1,0.8661980999458695
537,SVM,Macro_Sensitivity,0.8545513272257459
537,SVM,Macro_Specificity,0.9299924369471574
537,SVM,Class0_Sensitivity,0.8416666666666667
537,SVM,Class0_Specificity,0.908256880733945
537,SVM,Class1_Sensitivity,0.7674418604651163
537,SVM,Class1_Specificity,0.8817204301075269
537,SVM,Class2_Sensitivity,0.9545454545454546
537,SVM,Class2_Specificity,1.0
537,SVM,Class1_AUC,0.9132283070767692
537,SVM,Class1_F1,0.673469387755102
537,SVM,Class1_PPV,0.6
537,SVM,Class1_NPV,0.9425287356321839
537,Decision_Tree,Accuracy,0.8733624454148472
537,Decision_Tree,Kappa,0.7929023606823213
537,Decision_Tree,Macro_AUC,0.9418047459112485
537,Decision_Tree,Macro_F1,0.8505981447241581
537,Decision_Tree,Weighted_F1,0.8746952827124295
537,Decision_Tree,Macro_Sensitivity,0.8547803617571059
537,Decision_Tree,Macro_Specificity,0.9315708131925948
537,Decision_Tree,Class0_Sensitivity,0.8666666666666667
537,Decision_Tree,Class0_Specificity,0.8807339449541285
537,Decision_Tree,Class1_Sensitivity,0.6976744186046512
537,Decision_Tree,Class1_Specificity,0.9139784946236559
537,Decision_Tree,Class2_Sensitivity,1.0
537,Decision_Tree,Class2_Specificity,1.0
537,Decision_Tree,Class1_AUC,0.891660415103776
537,Decision_Tree,Class1_F1,0.6741573033707865
537,Decision_Tree,Class1_PPV,0.6521739130434783
537,Decision_Tree,Class1_NPV,0.9289617486338798
537,Random_Forest,Accuracy,0.868995633187773
537,Random_Forest,Kappa,0.7893025823468073
537,Random_Forest,Macro_AUC,0.9523972545124049
537,Random_Forest,Macro_F1,0.8523550724637681
537,Random_Forest,Weighted_F1,0.8729708562749192
537,Random_Forest,Macro_Sensitivity,0.8669250645994833
537,Random_Forest,Macro_Specificity,0.9335766663378383
537,Random_Forest,Class0_Sensitivity,0.8333333333333334
537,Random_Forest,Class0_Specificity,0.908256880733945
537,Random_Forest,Class1_Sensitivity,0.7674418604651163
537,Random_Forest,Class1_Specificity,0.8924731182795699
537,Random_Forest,Class2_Sensitivity,1.0
537,Random_Forest,Class2_Specificity,1.0
537,Random_Forest,Class1_AUC,0.9077269317329333
537,Random_Forest,Class1_F1,0.6875
537,Random_Forest,Class1_PPV,0.6226415094339622
537,Random_Forest,Class1_NPV,0.9431818181818182
537,XGBoost,Accuracy,0.8820960698689956
537,XGBoost,Kappa,0.8099234529189339
537,XGBoost,Macro_AUC,0.9638000669892244
537,XGBoost,Macro_F1,0.8663021189336978
537,XGBoost,Weighted_F1,0.8853841630674542
537,XGBoost,Macro_Sensitivity,0.8802325581395349
537,XGBoost,Macro_Specificity,0.9402189997040544
537,XGBoost,Class0_Sensitivity,0.85
537,XGBoost,Class0_Specificity,0.9174311926605505
537,XGBoost,Class1_Sensitivity,0.7906976744186046
537,XGBoost,Class1_Specificity,0.9032258064516129
537,XGBoost,Class2_Sensitivity,1.0
537,XGBoost,Class2_Specificity,1.0
537,XGBoost,Class1_AUC,0.9326081520380094
537,XGBoost,Class1_F1,0.7157894736842105
537,XGBoost,Class1_PPV,0.6538461538461539
537,XGBoost,Class1_NPV,0.9491525423728814
537,LightGBM,Accuracy,0.8733624454148472
537,LightGBM,Kappa,0.7919029862438505
537,LightGBM,Macro_AUC,0.9635985831320215
537,LightGBM,Macro_F1,0.8484425848442584
537,LightGBM,Weighted_F1,0.8738253153301297
537,LightGBM,Macro_Sensitivity,0.8498062015503876
537,LightGBM,Macro_Specificity,0.9303048239124001
537,LightGBM,Class0_Sensitivity,0.875
537,LightGBM,Class0_Specificity,0.8715596330275229
537,LightGBM,Class1_Sensitivity,0.6744186046511628
537,LightGBM,Class1_Specificity,0.9193548387096774
537,LightGBM,Class2_Sensitivity,1.0
537,LightGBM,Class2_Specificity,1.0
537,LightGBM,Class1_AUC,0.9322330582645662
537,LightGBM,Class1_F1,0.6666666666666666
537,LightGBM,Class1_PPV,0.6590909090909091
537,LightGBM,Class1_NPV,0.9243243243243243
537,MLP,Accuracy,0.8864628820960698
537,MLP,Kappa,0.8182539682539682
537,MLP,Macro_AUC,0.9523699158734638
537,MLP,Macro_F1,0.8735529299439074
537,MLP,Weighted_F1,0.8904263153204283
537,MLP,Macro_Sensitivity,0.8929586563307493
537,MLP,Macro_Specificity,0.9445430929597842
537,MLP,Class0_Sensitivity,0.8416666666666667
537,MLP,Class0_Specificity,0.9357798165137615
537,MLP,Class1_Sensitivity,0.8372093023255814
537,MLP,Class1_Specificity,0.8978494623655914
537,MLP,Class2_Sensitivity,1.0
537,MLP,Class2_Specificity,1.0
537,MLP,Class1_AUC,0.9053513378344586
537,MLP,Class1_F1,0.7346938775510204
537,MLP,Class1_PPV,0.6545454545454545
537,MLP,Class1_NPV,0.9597701149425287
538,Softmax_LR,Accuracy,0.8864628820960698
538,Softmax_LR,Kappa,0.8207814099090964
538,Softmax_LR,Macro_AUC,0.9777789057356082
538,Softmax_LR,Macro_F1,0.8776276276276276
538,Softmax_LR,Weighted_F1,0.8916853534757464
538,Softmax_LR,Macro_Sensitivity,0.9078811369509044
538,Softmax_LR,Macro_Specificity,0.9483410608003683
538,Softmax_LR,Class0_Sensitivity,0.8166666666666667
538,Softmax_LR,Class0_Specificity,0.963302752293578
538,Softmax_LR,Class1_Sensitivity,0.9069767441860465
538,Softmax_LR,Class1_Specificity,0.8817204301075269
538,Softmax_LR,Class2_Sensitivity,1.0
538,Softmax_LR,Class2_Specificity,1.0
538,Softmax_LR,Class1_AUC,0.9584896224056014
538,Softmax_LR,Class1_F1,0.75
538,Softmax_LR,Class1_PPV,0.639344262295082
538,Softmax_LR,Class1_NPV,0.9761904761904762
538,SVM,Accuracy,0.8908296943231441
538,SVM,Kappa,0.8253241800152555
538,SVM,Macro_AUC,0.9745509198400518
538,SVM,Macro_F1,0.8765073969187313
538,SVM,Weighted_F1,0.8964609992634816
538,SVM,Macro_Sensitivity,0.8965938454310548
538,SVM,Macro_Specificity,0.9488671862155141
538,SVM,Class0_Sensitivity,0.8666666666666667
538,SVM,Class0_Specificity,0.9541284403669725
538,SVM,Class1_Sensitivity,0.8837209302325582
538,SVM,Class1_Specificity,0.8924731182795699
538,SVM,Class2_Sensitivity,0.9393939393939394
538,SVM,Class2_Specificity,1.0
538,SVM,Class1_AUC,0.9504876219054763
538,SVM,Class1_F1,0.7524752475247525
538,SVM,Class1_PPV,0.6551724137931034
538,SVM,Class1_NPV,0.9707602339181286
538,Decision_Tree,Accuracy,0.8995633187772926
538,Decision_Tree,Kappa,0.8373127413127412
538,Decision_Tree,Macro_AUC,0.9575876480588037
538,Decision_Tree,Macro_F1,0.8846585752303598
538,Decision_Tree,Weighted_F1,0.9018344883651429
538,Decision_Tree,Macro_Sensitivity,0.8963178294573644
538,Decision_Tree,Macro_Specificity,0.9486534477656111
538,Decision_Tree,Class0_Sensitivity,0.875
538,Decision_Tree,Class0_Specificity,0.926605504587156
538,Decision_Tree,Class1_Sensitivity,0.813953488372093
538,Decision_Tree,Class1_Specificity,0.9193548387096774
538,Decision_Tree,Class2_Sensitivity,1.0
538,Decision_Tree,Class2_Specificity,1.0
538,Decision_Tree,Class1_AUC,0.9210427606901724
538,Decision_Tree,Class1_F1,0.7526881720430108
538,Decision_Tree,Class1_PPV,0.7
538,Decision_Tree,Class1_NPV,0.9553072625698324
538,Random_Forest,Accuracy,0.8820960698689956
538,Random_Forest,Kappa,0.8117063069098882
538,Random_Forest,Macro_AUC,0.9733489182693228
538,Random_Forest,Macro_F1,0.8694433319983981
538,Random_Forest,Weighted_F1,0.8864611332725908
538,Random_Forest,Macro_Sensitivity,0.8901808785529717
538,Random_Forest,Macro_Specificity,0.9427509782644439
538,Random_Forest,Class0_Sensitivity,0.8333333333333334
538,Random_Forest,Class0_Specificity,0.9357798165137615
538,Random_Forest,Class1_Sensitivity,0.8372093023255814
538,Random_Forest,Class1_Specificity,0.8924731182795699
538,Random_Forest,Class2_Sensitivity,1.0
538,Random_Forest,Class2_Specificity,1.0
538,Random_Forest,Class1_AUC,0.9484871217804451
538,Random_Forest,Class1_F1,0.7272727272727273
538,Random_Forest,Class1_PPV,0.6428571428571429
538,Random_Forest,Class1_NPV,0.9595375722543352
538,XGBoost,Accuracy,0.8995633187772926
538,XGBoost,Kappa,0.8388458831808585
538,XGBoost,Macro_AUC,0.980657549708528
538,XGBoost,Macro_F1,0.8874833055718123
538,XGBoost,Weighted_F1,0.902845947443735
538,XGBoost,Macro_Sensitivity,0.906266149870801
538,XGBoost,Macro_Specificity,0.9511854263260004
538,XGBoost,Class0_Sensitivity,0.8583333333333333
538,XGBoost,Class0_Specificity,0.944954128440367
538,XGBoost,Class1_Sensitivity,0.8604651162790697
538,XGBoost,Class1_Specificity,0.9086021505376344
538,XGBoost,Class2_Sensitivity,1.0
538,XGBoost,Class2_Specificity,1.0
538,XGBoost,Class1_AUC,0.9639909977494373
538,XGBoost,Class1_F1,0.7628865979381443
538,XGBoost,Class1_PPV,0.6851851851851852
538,XGBoost,Class1_NPV,0.9657142857142857
538,LightGBM,Accuracy,0.925764192139738
538,LightGBM,Kappa,0.8791781757239068
538,LightGBM,Macro_AUC,0.9820007754232135
538,LightGBM,Macro_F1,0.9136154625516327
538,LightGBM,Weighted_F1,0.9270138947738129
538,LightGBM,Macro_Sensitivity,0.9229328165374677
538,LightGBM,Macro_Specificity,0.9619381144980435
538,LightGBM,Class0_Sensitivity,0.9083333333333333
538,LightGBM,Class0_Specificity,0.944954128440367
538,LightGBM,Class1_Sensitivity,0.8604651162790697
538,LightGBM,Class1_Specificity,0.9408602150537635
538,LightGBM,Class2_Sensitivity,1.0
538,LightGBM,Class2_Specificity,1.0
538,LightGBM,Class1_AUC,0.9664916229057264
538,LightGBM,Class1_F1,0.8131868131868132
538,LightGBM,Class1_PPV,0.7708333333333334
538,LightGBM,Class1_NPV,0.9668508287292817
538,MLP,Accuracy,0.9213973799126638
538,MLP,Kappa,0.8741758241758242
538,MLP,Macro_AUC,0.9707880333997873
538,MLP,Macro_F1,0.9124597207303974
538,MLP,Weighted_F1,0.924141295221835
538,MLP,Macro_Sensitivity,0.935077519379845
538,MLP,Macro_Specificity,0.9639439676432869
538,MLP,Class0_Sensitivity,0.875
538,MLP,Class0_Specificity,0.9724770642201835
538,MLP,Class1_Sensitivity,0.9302325581395349
538,MLP,Class1_Specificity,0.9193548387096774
538,MLP,Class2_Sensitivity,1.0
538,MLP,Class2_Specificity,1.0
538,MLP,Class1_AUC,0.9411102775693924
538,MLP,Class1_F1,0.8163265306122449
538,MLP,Class1_PPV,0.7272727272727273
538,MLP,Class1_NPV,0.9827586206896551
539,Softmax_LR,Accuracy,0.9388646288209607
539,Softmax_LR,Kappa,0.9021367521367522
539,Softmax_LR,Macro_AUC,0.9941152910551797
539,Softmax_LR,Macro_F1,0.9319131161236425
539,Softmax_LR,Weighted_F1,0.9409987851725383
539,Softmax_LR,Macro_Sensitivity,0.9561369509043928
539,Softmax_LR,Macro_Specificity,0.9736444049850382
539,Softmax_LR,Class0_Sensitivity,0.8916666666666667
539,Softmax_LR,Class0_Specificity,0.9908256880733946
539,Softmax_LR,Class1_Sensitivity,0.9767441860465116
539,Softmax_LR,Class1_Specificity,0.9301075268817204
539,Softmax_LR,Class2_Sensitivity,1.0
539,Softmax_LR,Class2_Specificity,1.0
539,Softmax_LR,Class1_AUC,0.9889972493123281
539,Softmax_LR,Class1_F1,0.8571428571428571
539,Softmax_LR,Class1_PPV,0.7636363636363637
539,Softmax_LR,Class1_NPV,0.9942528735632183
539,SVM,Accuracy,0.9213973799126638
539,SVM,Kappa,0.8737596471885336
539,SVM,Macro_AUC,0.9910113477549941
539,SVM,Macro_F1,0.9104588992787751
539,SVM,Weighted_F1,0.9246237122881458
539,SVM,Macro_Sensitivity,0.9305320648343903
539,SVM,Macro_Specificity,0.9639439676432869
539,SVM,Class0_Sensitivity,0.8916666666666667
539,SVM,Class0_Specificity,0.9724770642201835
539,SVM,Class1_Sensitivity,0.9302325581395349
539,SVM,Class1_Specificity,0.9193548387096774
539,SVM,Class2_Sensitivity,0.9696969696969697
539,SVM,Class2_Specificity,1.0
539,SVM,Class1_AUC,0.9819954988747187
539,SVM,Class1_F1,0.8163265306122449
539,SVM,Class1_PPV,0.7272727272727273
539,SVM,Class1_NPV,0.9827586206896551
539,Decision_Tree,Accuracy,0.925764192139738
539,Decision_Tree,Kappa,0.8797528957528957
539,Decision_Tree,Macro_AUC,0.9797172917082482
539,Decision_Tree,Macro_F1,0.9147476425615704
539,Decision_Tree,Weighted_F1,0.9274428827046708
539,Decision_Tree,Macro_Sensitivity,0.9279069767441861
539,Decision_Tree,Macro_Specificity,0.9632041037782382
539,Decision_Tree,Class0_Sensitivity,0.9
539,Decision_Tree,Class0_Specificity,0.9541284403669725
539,Decision_Tree,Class1_Sensitivity,0.8837209302325582
539,Decision_Tree,Class1_Specificity,0.9354838709677419
539,Decision_Tree,Class2_Sensitivity,1.0
539,Decision_Tree,Class2_Specificity,1.0
539,Decision_Tree,Class1_AUC,0.962240560140035
539,Decision_Tree,Class1_F1,0.8172043010752689
539,Decision_Tree,Class1_PPV,0.76
539,Decision_Tree,Class1_NPV,0.9720670391061452
539,Random_Forest,Accuracy,0.925764192139738
539,Random_Forest,Kappa,0.8808860875684607
539,Random_Forest,Macro_AUC,0.9806418921244072
539,Random_Forest,Macro_F1,0.9168354867269918
539,Random_Forest,Weighted_F1,0.9281904828931955
539,Random_Forest,Macro_Sensitivity,0.9378552971576227
539,Random_Forest,Macro_Specificity,0.9657360823386275
539,Random_Forest,Class0_Sensitivity,0.8833333333333333
539,Random_Forest,Class0_Specificity,0.9724770642201835
539,Random_Forest,Class1_Sensitivity,0.9302325581395349
539,Random_Forest,Class1_Specificity,0.9247311827956989
539,Random_Forest,Class2_Sensitivity,1.0
539,Random_Forest,Class2_Specificity,1.0
539,Random_Forest,Class1_AUC,0.9611152788197049
539,Random_Forest,Class1_F1,0.8247422680412371
539,Random_Forest,Class1_PPV,0.7407407407407407
539,Random_Forest,Class1_NPV,0.9828571428571429
539,XGBoost,Accuracy,0.9344978165938864
539,XGBoost,Kappa,0.8948994890309947
539,XGBoost,Macro_AUC,0.9887169039966414
539,XGBoost,Macro_F1,0.9266195471120514
539,XGBoost,Weighted_F1,0.9366386613763489
539,XGBoost,Macro_Sensitivity,0.9483850129198966
539,XGBoost,Macro_Specificity,0.9705863010095032
539,XGBoost,Class0_Sensitivity,0.8916666666666667
539,XGBoost,Class0_Specificity,0.981651376146789
539,XGBoost,Class1_Sensitivity,0.9534883720930233
539,XGBoost,Class1_Specificity,0.9301075268817204
539,XGBoost,Class2_Sensitivity,1.0
539,XGBoost,Class2_Specificity,1.0
539,XGBoost,Class1_AUC,0.9789947486871718
539,XGBoost,Class1_F1,0.845360824742268
539,XGBoost,Class1_PPV,0.7592592592592593
539,XGBoost,Class1_NPV,0.9885714285714285
539,LightGBM,Accuracy,0.9039301310043668
539,LightGBM,Kappa,0.8432677949228472
539,LightGBM,Macro_AUC,0.98838109756797
539,LightGBM,Macro_F1,0.8874450721908348
539,LightGBM,Weighted_F1,0.9052508655498812
539,LightGBM,Macro_Sensitivity,0.8941214470284238
539,LightGBM,Macro_Specificity,0.949179573180757
539,LightGBM,Class0_Sensitivity,0.8916666666666667
539,LightGBM,Class0_Specificity,0.9174311926605505
539,LightGBM,Class1_Sensitivity,0.7906976744186046
539,LightGBM,Class1_Specificity,0.9301075268817204
539,LightGBM,Class2_Sensitivity,1.0
539,LightGBM,Class2_Specificity,1.0
539,LightGBM,Class1_AUC,0.9783695923980995
539,LightGBM,Class1_F1,0.7555555555555555
539,LightGBM,Class1_PPV,0.723404255319149
539,LightGBM,Class1_NPV,0.9505494505494505
539,MLP,Accuracy,0.9388646288209607
539,MLP,Kappa,0.9025946405784773
539,MLP,Macro_AUC,0.9866282702174015
539,MLP,Macro_F1,0.9326843657817109
539,MLP,Weighted_F1,0.9412505313598949
539,MLP,Macro_Sensitivity,0.9611111111111111
539,MLP,Macro_Specificity,0.974910394265233
539,MLP,Class0_Sensitivity,0.8833333333333333
539,MLP,Class0_Specificity,1.0
539,MLP,Class1_Sensitivity,1.0
539,MLP,Class1_Specificity,0.9247311827956989
539,MLP,Class2_Sensitivity,1.0
539,MLP,Class2_Specificity,1.0
539,MLP,Class1_AUC,0.9734933733433359
539,MLP,Class1_F1,0.86
539,MLP,Class1_PPV,0.7543859649122807
539,MLP,Class1_NPV,1.0
540,Softmax_LR,Accuracy,0.9126637554585153
540,Softmax_LR,Kappa,0.8621395460839203
540,Softmax_LR,Macro_AUC,0.9946270971412577
540,Softmax_LR,Macro_F1,0.9058674058674058
540,Softmax_LR,Weighted_F1,0.9166810411351896
540,Softmax_LR,Macro_Sensitivity,0.9394702842377262
540,Softmax_LR,Macro_Specificity,0.9628917168129952
540,Softmax_LR,Class0_Sensitivity,0.8416666666666667
540,Softmax_LR,Class0_Specificity,0.9908256880733946
540,Softmax_LR,Class1_Sensitivity,0.9767441860465116
540,Softmax_LR,Class1_Specificity,0.8978494623655914
540,Softmax_LR,Class2_Sensitivity,1.0
540,Softmax_LR,Class2_Specificity,1.0
540,Softmax_LR,Class1_AUC,0.9899974993748437
540,Softmax_LR,Class1_F1,0.8076923076923077
540,Softmax_LR,Class1_PPV,0.6885245901639344
540,Softmax_LR,Class1_NPV,0.9940476190476191
540,SVM,Accuracy,0.9082969432314411
540,SVM,Kappa,0.8546383338874951
540,SVM,Macro_AUC,0.992385558163241
540,SVM,Macro_F1,0.8977314814814815
540,SVM,Weighted_F1,0.9138464337700145
540,SVM,Macro_Sensitivity,0.9276015973690392
540,SVM,Macro_Specificity,0.9610996021176548
540,SVM,Class0_Sensitivity,0.8666666666666667
540,SVM,Class0_Specificity,0.9908256880733946
540,SVM,Class1_Sensitivity,0.9767441860465116
540,SVM,Class1_Specificity,0.8924731182795699
540,SVM,Class2_Sensitivity,0.9393939393939394
540,SVM,Class2_Specificity,1.0
540,SVM,Class1_AUC,0.9844961240310076
540,SVM,Class1_F1,0.8
540,SVM,Class1_PPV,0.6774193548387096
540,SVM,Class1_NPV,0.9940119760479041
540,Decision_Tree,Accuracy,0.9301310043668122
540,Decision_Tree,Kappa,0.8870947861456921
540,Decision_Tree,Macro_AUC,0.9838812914237733
540,Decision_Tree,Macro_F1,0.9202739056003914
540,Decision_Tree,Weighted_F1,0.931899515261416
540,Decision_Tree,Macro_Sensitivity,0.9356589147286822
540,Decision_Tree,Macro_Specificity,0.9662622077537733
540,Decision_Tree,Class0_Sensitivity,0.9
540,Decision_Tree,Class0_Specificity,0.963302752293578
540,Decision_Tree,Class1_Sensitivity,0.9069767441860465
540,Decision_Tree,Class1_Specificity,0.9354838709677419
